,Definition ID,Database,Table,Data Item,Description,Data type,Is_Derived_Item,Derivation_Methodology,Data Dictionary Name,Data Dictionary Links,Technical check,Business check,RK 2
,598,NHSE_SEM_Live,tbl_Data_SEM_APCE,Org_Code_Ambulance_Trust,ORGANISATION CODE (CONVEYING AMBULANCE TRUST) is the code of an Ambulance Service which conveys a PATIENT on a PATIENT TRANSPORT JOURNEY.  A PATIENT JOURNEY NUMBER and AMBULANCE INCIDENT NUMBER may be recorded for the PATIENT TRANSPORT JOURNEY.,varchar(5),No,,ORGANISATION CODE (CONVEYING AMBULANCE TRUST),http://www.datadictionary.nhs.uk/data_dictionary/data_field_notes/o/org/organisation_code_(conveying_ambulance_trust)_de.asp?shownav=1,RK,? DD suggests varchar(3),DT issue
,499,NHSE_SEM_Live,tbl_Data_SEM_APCE,Org_Code_Local_Patient_ID,ORGANISATION CODE (LOCAL PATIENT IDENTIFIER) is the ORGANISATION CODE of the Organisation that assigned the LOCAL PATIENT IDENTIFIER.,varchar(6),No,,ORGANISATION CODE (LOCAL PATIENT IDENTIFIER) ,http://www.datadictionary.nhs.uk/data_dictionary/data_field_notes/o/org/organisation_code_(local_patient_identifier)_de.asp?shownav=1,RK,? DD suggests varchar(5),DT issue
,1016,NHSE_SEM_Live,tbl_Data_SEM_APCS,Org_Code_Local_Patient_ID,ORGANISATION CODE (LOCAL PATIENT IDENTIFIER) is the ORGANISATION CODE of the Organisation that assigned the LOCAL PATIENT IDENTIFIER.,varchar(6),No,,ORGANISATION CODE (LOCAL PATIENT IDENTIFIER) ,http://www.datadictionary.nhs.uk/data_dictionary/data_field_notes/o/org/organisation_code_(local_patient_identifier)_de.asp?shownav=1,RK,"? DD suggests varchar(3) or varchar(5), so varchar(5)?",DT issue
,628,NHSE_SEM_Live,tbl_Data_SEM_APCE,Org_Code_Local_Patient_ID_Mother,LOCAL PATIENT IDENTIFIER (MOTHER) is the same as attribute LOCAL PATIENT IDENTIFIER for the mother.,varchar(6),No,,LOCAL PATIENT IDENTIFIER (MOTHER),http://www.datadictionary.nhs.uk/data_dictionary/data_field_notes/l/li/local_patient_identifier_(mother)_de.asp?shownav=1,RK,? Data type should be varchar(10) as per LOCAL PATIENT IDENTIFIER (MOTHER) ID 627 and suggested by the DD?,DT issue
,636,NHSE_SEM_Live,tbl_Data_SEM_APCE,Org_Code_Patient_Pathway_Identifier_Issuer,ORGANISATION CODE (PATIENT PATHWAY IDENTIFIER ISSUER) is the ORGANISATION CODE of the Organisation issuing the PATIENT PATHWAY IDENTIFIER.,varchar(5),No,,ORGANISATION CODE (PATIENT PATHWAY IDENTIFIER ISSUER),http://www.datadictionary.nhs.uk/data_dictionary/data_field_notes/o/org/organisation_code_(patient_pathway_identifier_issuer)_de.asp?shownav=1,RK,SS,
,1017,NHSE_SEM_Live,tbl_Data_SEM_APCS,Org_Code_Patient_Pathway_Identifier_Issuer,ORGANISATION CODE (PATIENT PATHWAY IDENTIFIER ISSUER) is the ORGANISATION CODE of the Organisation issuing the PATIENT PATHWAY IDENTIFIER.,varchar(6),No,,ORGANISATION CODE (PATIENT PATHWAY IDENTIFIER ISSUER),http://www.datadictionary.nhs.uk/data_dictionary/data_field_notes/o/org/organisation_code_(patient_pathway_identifier_issuer)_de.asp?shownav=1,RK,? Data type should be varchar(5) as per ORGANISATION CODE (PATIENT PATHWAY IDENTIFIER ISSUER) ID 636 and suggested by the DD,DT issue
,513,NHSE_SEM_Live,tbl_Data_SEM_APCE,Org_Code_Res_Resp,"ORGANISATION CODE (RESIDENCE RESPONSIBILITY) is the ORGANISATION CODE according to the PATIENT's POSTCODE OF USUAL ADDRESS, where they reside within the boundary of a Clinical Commissioning Group (CCG).",varchar(6),No,,ORGANISATION CODE (RESIDENCE RESPONSIBILITY),http://www.datadictionary.nhs.uk/data_dictionary/data_field_notes/o/org/organisation_code_(residence_responsibility)_de.asp?shownav=1,RK,? The DD suggests varchar(3),DT issue
,494,NHSE_SEM_Live,tbl_Data_SEM_APCE,Org_Code_Sender_of_Transaction,ORGANISATION CODE (CODE OF SUBMITTING ORGANISATION) is the ORGANISATION CODE of the Organisation acting as the physical sender of a Data Set submission.,varchar(6),No,,ORGANISATION CODE (CODE OF SUBMITTING ORGANISATION),http://www.datadictionary.nhs.uk/data_dictionary/data_field_notes/o/org/organisation_code_(code_of_submitting_organisation)_de.asp?shownav=1,RK,SS,
,592,NHSE_SEM_Live,tbl_Data_SEM_APCE,Org_Code_Type_GP,"A code to identify the format and basis of the release of an NHS ORGANISATION CODE, in this case GP PRACTICE, being used.",varchar(8),No,,ORGANISATION CODE TYPE,http://www.datadictionary.nhs.uk/data_dictionary/data_field_notes/o/org/organisation_code_type_de.asp?shownav=1,RK,"? The ORGANISATION CODE TYPE variants have differing varchar(3), varchar (5) or varchar(8). Is this OK? Also, the DD suggests varchar(1)",DT issue
,1053,NHSE_SEM_Live,tbl_Data_SEM_APCS,Org_Code_Type_GP,"A code to identify the format and basis of the release of an NHS ORGANISATION CODE, in this case GP PRACTICE, being used.",varchar(8),No,,ORGANISATION CODE TYPE,http://www.datadictionary.nhs.uk/data_dictionary/data_field_notes/o/org/organisation_code_type_de.asp?shownav=1,RK,"? The ORGANISATION CODE TYPE variants have differing varchar(3), varchar (5) or varchar(8). Is this OK? Also, the DD suggests varchar(1)",DT issue
,500,NHSE_SEM_Live,tbl_Data_SEM_APCE,Org_Code_Type_Local_Patient_ID,"A code to identify the format and basis of the release of an NHS ORGANISATION CODE, in this case the ORGANISATION CODE of the PROVIDER which assigned the LOCAL PATIENT IDENTIFIER.",varchar(3),No,,ORGANISATION CODE TYPE,http://www.datadictionary.nhs.uk/data_dictionary/data_field_notes/o/org/organisation_code_type_de.asp?shownav=1,RK,"? The ORGANISATION CODE TYPE variants have differing varchar(3), varchar (5) or varchar(8). Is this OK? Also, the DD suggests varchar(1)",DT issue
,629,NHSE_SEM_Live,tbl_Data_SEM_APCE,Org_Code_Type_Mother,The ORGANISATION CODE TYPE of the ORGANISATION that assigned the LOCAL PATIENT IDENTIFIER (MOTHER).,varchar(3),No,,ORGANISATION CODE TYPE,http://www.datadictionary.nhs.uk/data_dictionary/data_field_notes/o/org/organisation_code_type_de.asp?shownav=1,RK,"? The ORGANISATION CODE TYPE variants have differing varchar(3), varchar (5) or varchar(8). Is this OK? Also, the DD suggests varchar(1)",DT issue
,495,NHSE_SEM_Live,tbl_Data_SEM_APCE,Org_Code_Type_of_Sender,The ORGANISATION CODE TYPE of the ORGANISATION acting as the physical sender of a Data Set submission.,varchar(3),No,,ORGANISATION CODE TYPE,http://www.datadictionary.nhs.uk/data_dictionary/data_field_notes/o/org/organisation_code_type_de.asp?shownav=1,RK,"? The ORGANISATION CODE TYPE variants have differing varchar(3), varchar (5) or varchar(8). Is this OK? Also, the DD suggests varchar(1)",DT issue
,515,NHSE_SEM_Live,tbl_Data_SEM_APCE,Org_Code_Type_PCT_of_Residence,"The ORGANISATION TYPE of the ORGANISATION derived from the PATIENT's POSTCODE OF USUAL ADDRESS, where they reside within the boundary of a PRIMARY CARE TRUST (PCT).",varchar(3),No,,ORGANISATION CODE TYPE,http://www.datadictionary.nhs.uk/data_dictionary/data_field_notes/o/org/organisation_code_type_de.asp?shownav=1,RK,"? The ORGANISATION CODE TYPE variants have differing varchar(3), varchar (5) or varchar(8). Is this OK? Also, the DD suggests varchar(1)",DT issue
,1033,NHSE_SEM_Live,tbl_Data_SEM_APCS,Org_Code_Type_PCT_of_Residence,"The ORGANISATION TYPE of the ORGANISATION derived from the PATIENT's POSTCODE OF USUAL ADDRESS, where they reside within the boundary of a PRIMARY CARE TRUST (PCT).",varchar(3),No,,ORGANISATION CODE TYPE,http://www.datadictionary.nhs.uk/data_dictionary/data_field_notes/o/org/organisation_code_type_de.asp?shownav=1,RK,"? The ORGANISATION CODE TYPE variants have differing varchar(3), varchar (5) or varchar(8). Is this OK? Also, the DD suggests varchar(1)",DT issue
,584,NHSE_SEM_Live,tbl_Data_SEM_APCE,Org_Code_Type_Site_Code_of_Treatment_At_Episode_End,The ORGANISATION CODE TYPE of the SITE CODE (OF TREATMENT) at END DATE (EPISODE).,varchar(5),No,,ORGANISATION CODE TYPE,http://www.datadictionary.nhs.uk/data_dictionary/data_field_notes/o/org/organisation_code_type_de.asp?shownav=1,RK,"? The ORGANISATION CODE TYPE variants have differing varchar(3), varchar (5) or varchar(8). Is this OK? Also, the DD suggests varchar(1)",DT issue
,574,NHSE_SEM_Live,tbl_Data_SEM_APCE,Org_Code_Type_Site_Code_of_Treatment_At_Episode_Start,The ORGANISATION CODE TYPE of the SITE CODE (OF TREATMENT) at START DATE (EPISODE).,varchar(5),No,,ORGANISATION CODE TYPE,http://www.datadictionary.nhs.uk/data_dictionary/data_field_notes/o/org/organisation_code_type_de.asp?shownav=1,RK,"? The ORGANISATION CODE TYPE variants have differing varchar(3), varchar (5) or varchar(8). Is this OK? Also, the DD suggests varchar(1)",DT issue
,516,NHSE_SEM_Live,tbl_Data_SEM_APCE,OSV_Class_at_CDS_Activity_Date,A classification of OVERSEAS VISITOR STATUS at CDS Activity Date.,varchar(1),No,,OVERSEAS VISITOR STATUS CLASSIFICATION AT CDS ACTIVITY DATE,http://www.datadictionary.nhs.uk/data_dictionary/data_field_notes/o/ov/overseas_visitor_status_classification_at_cds_activity_date_de.asp?shownav=1,RK,SS,
,517,NHSE_SEM_Live,tbl_Data_SEM_APCE,OSV_Status_Class_1,"A repeating group to represent that a single episode can have multiple aspects that require different overseas visitor statuses, that are agnostic to a new episode being triggered.",varchar(1),No,,OVERSEAS VISITOR STATUS CLASSIFICATION,http://www.datadictionary.nhs.uk/data_dictionary/data_field_notes/o/ov/overseas_visitor_status_classification_de.asp?shownav=1,RK,SS,
,520,NHSE_SEM_Live,tbl_Data_SEM_APCE,OSV_Status_Class_2,"A repeating group to represent that a single episode can have multiple aspects that require different overseas visitor statuses, that are agnostic to a new episode being triggered.",varchar(1),No,,OVERSEAS VISITOR STATUS CLASSIFICATION,http://www.datadictionary.nhs.uk/data_dictionary/data_field_notes/o/ov/overseas_visitor_status_classification_de.asp?shownav=1,RK,SS,
,523,NHSE_SEM_Live,tbl_Data_SEM_APCE,OSV_Status_Class_3,"A repeating group to represent that a single episode can have multiple aspects that require different overseas visitor statuses, that are agnostic to a new episode being triggered.",varchar(1),No,,OVERSEAS VISITOR STATUS CLASSIFICATION,http://www.datadictionary.nhs.uk/data_dictionary/data_field_notes/o/ov/overseas_visitor_status_classification_de.asp?shownav=1,RK,SS,
,526,NHSE_SEM_Live,tbl_Data_SEM_APCE,OSV_Status_Class_4,"A repeating group to represent that a single episode can have multiple aspects that require different overseas visitor statuses, that are agnostic to a new episode being triggered.",varchar(1),No,,OVERSEAS VISITOR STATUS CLASSIFICATION,http://www.datadictionary.nhs.uk/data_dictionary/data_field_notes/o/ov/overseas_visitor_status_classification_de.asp?shownav=1,RK,SS,
,529,NHSE_SEM_Live,tbl_Data_SEM_APCE,OSV_Status_Class_5,"A repeating group to represent that a single episode can have multiple aspects that require different overseas visitor statuses, that are agnostic to a new episode being triggered.",varchar(1),No,,OVERSEAS VISITOR STATUS CLASSIFICATION,http://www.datadictionary.nhs.uk/data_dictionary/data_field_notes/o/ov/overseas_visitor_status_classification_de.asp?shownav=1,RK,SS,
,519,NHSE_SEM_Live,tbl_Data_SEM_APCE,OSV_Status_End_Date_1,The date when the OSV_Status_Class_1 ended.,date,No,,OVERSEAS VISITOR STATUS END DATE,http://www.datadictionary.nhs.uk/data_dictionary/attributes/o/out/overseas_visitor_status_end_date_de.asp?shownav=1,RK,SS,
,522,NHSE_SEM_Live,tbl_Data_SEM_APCE,OSV_Status_End_Date_2,The date when the OSV_Status_Class_2 ended.,date,No,,OVERSEAS VISITOR STATUS END DATE,http://www.datadictionary.nhs.uk/data_dictionary/attributes/o/out/overseas_visitor_status_end_date_de.asp?shownav=1,RK,SS,
,525,NHSE_SEM_Live,tbl_Data_SEM_APCE,OSV_Status_End_Date_3,The date when the OSV_Status_Class_3 ended.,date,No,,OVERSEAS VISITOR STATUS END DATE,http://www.datadictionary.nhs.uk/data_dictionary/attributes/o/out/overseas_visitor_status_end_date_de.asp?shownav=1,RK,SS,
,528,NHSE_SEM_Live,tbl_Data_SEM_APCE,OSV_Status_End_Date_4,The date when the OSV_Status_Class_4 ended.,date,No,,OVERSEAS VISITOR STATUS END DATE,http://www.datadictionary.nhs.uk/data_dictionary/attributes/o/out/overseas_visitor_status_end_date_de.asp?shownav=1,RK,SS,
,531,NHSE_SEM_Live,tbl_Data_SEM_APCE,OSV_Status_End_Date_5,The date when the OSV_Status_Class_5 ended.,date,No,,OVERSEAS VISITOR STATUS END DATE,http://www.datadictionary.nhs.uk/data_dictionary/attributes/o/out/overseas_visitor_status_end_date_de.asp?shownav=1,RK,SS,
,518,NHSE_SEM_Live,tbl_Data_SEM_APCE,OSV_Status_Start_Date_1,The date when the OSV_Status_Class_1 came into effect.,date,No,,OVERSEAS VISITOR STATUS START DATE,http://www.datadictionary.nhs.uk/data_dictionary/attributes/o/out/overseas_visitor_status_start_date_de.asp?shownav=1?query=%22overseas%22&rank=4.6875&shownav=1,RK,SS,
,521,NHSE_SEM_Live,tbl_Data_SEM_APCE,OSV_Status_Start_Date_2,The date when the OSV_Status_Class_2 came into effect.,date,No,,OVERSEAS VISITOR STATUS START DATE,http://www.datadictionary.nhs.uk/data_dictionary/attributes/o/out/overseas_visitor_status_start_date_de.asp?shownav=1,RK,SS,
,524,NHSE_SEM_Live,tbl_Data_SEM_APCE,OSV_Status_Start_Date_3,The date when the OSV_Status_Class_3 came into effect.,date,No,,OVERSEAS VISITOR STATUS START DATE,http://www.datadictionary.nhs.uk/data_dictionary/attributes/o/out/overseas_visitor_status_start_date_de.asp?shownav=1,RK,SS,
,527,NHSE_SEM_Live,tbl_Data_SEM_APCE,OSV_Status_Start_Date_4,The date when the OSV_Status_Class_4 came into effect.,date,No,,OVERSEAS VISITOR STATUS START DATE,http://www.datadictionary.nhs.uk/data_dictionary/attributes/o/out/overseas_visitor_status_start_date_de.asp?shownav=1,RK,SS,
,530,NHSE_SEM_Live,tbl_Data_SEM_APCE,OSV_Status_Start_Date_5,The date when the OSV_Status_Class_5 came into effect.,date,No,,OVERSEAS VISITOR STATUS START DATE,http://www.datadictionary.nhs.uk/data_dictionary/attributes/o/out/overseas_visitor_status_start_date_de.asp?shownav=1,RK,SS,
,534,NHSE_SEM_Live,tbl_Data_SEM_APCE,Patient_Classification,A coded classification of PATIENTS who have been admitted to a Hospital Provider Spell.,varchar(1),No,,PATIENT CLASSIFICATION,http://www.datadictionary.nhs.uk/data_dictionary/attributes/p/pati/patient_classification_de.asp?shownav=1,RK,SS,
,1036,NHSE_SEM_Live,tbl_Data_SEM_APCS,Patient_Classification,A coded classification of PATIENTS who have been admitted to a Hospital Provider Spell.,varchar(2),No,,PATIENT CLASSIFICATION,http://www.datadictionary.nhs.uk/data_dictionary/attributes/p/pati/patient_classification_de.asp?shownav=1,RK,? Data type should be varchar(1) as per PATIENT CLASSIFICATION ID 534 and suggested by DD,DT issue
,635,NHSE_SEM_Live,tbl_Data_SEM_APCE,Patient_Pathway_Identifier,"An identifier, which together with the ORGANISATION CODE / ORGANISATION IDENTIFIER of the issuer, uniquely identifies a PATIENT PATHWAY.",varchar(26),No,,PATIENT PATHWAY IDENTIFIER,http://www.datadictionary.nhs.uk/data_dictionary/attributes/p/pati/patient_pathway_identifier_de.asp?shownav=1,RK,? DD suggests varchar(20),DT issue
,1019,NHSE_SEM_Live,tbl_Data_SEM_APCS,Patient_Pathway_Identifier,"An identifier, which together with the ORGANISATION CODE / ORGANISATION IDENTIFIER of the issuer, uniquely identifies a PATIENT PATHWAY.",varchar(26),No,,PATIENT PATHWAY IDENTIFIER,http://www.datadictionary.nhs.uk/data_dictionary/attributes/p/pati/patient_pathway_identifier_de.asp?shownav=1,RK,? DD suggests varchar(20),DT issue
,481,NHSE_SEM_Live,tbl_Data_SEM_APCE,PBR_Spell_ID,An identifier assigned by NHS Digital prior to import to the NCDR.,bigint,No,,,,RK,SS,
,1011,NHSE_SEM_Live,tbl_Data_SEM_APCS,PbR_Spell_ID,An identifier assigned by NHS Digital prior to import to the NCDR.,varchar(15),No,,,,RK,SS,
,656,NHSE_SEM_Live,tbl_Data_SEM_APCE,PCT_Derived_from_GP_SUS,Primary Care Trust in which the GP Practice is based. Derived by NHS Digital prior to import to the NCDR.,varchar(5),No,,Primary Care Trust,http://www.datadictionary.nhs.uk/data_dictionary/nhs_business_definitions/p/primary_care_trust_de.asp?shownav=1,RK,SS,
,1064,NHSE_SEM_Live,tbl_Data_SEM_APCS,PCT_Derived_from_GP_SUS,Primary Care Trust in which the GP Practice is based. Derived by NHS Digital prior to import to the NCDR.,varchar(5),No,,Primary Care Trust,http://www.datadictionary.nhs.uk/data_dictionary/nhs_business_definitions/p/primary_care_trust_de.asp?shownav=1,RK,SS,
,660,NHSE_SEM_Live,tbl_Data_SEM_APCE,PCT_Derived_from_SUS_GP_Practice,"The PRIMARY CARE TRUST is responsible for a population which comprises: those persons registered with GPs whose practices are within the PRIMARY CARE TRUST, irrespective of whether they reside within the boundary of the PRIMARY CARE TRUST, plus those persons who are not registered with any GP but who reside in the PRIMARY CARE TRUST's geographic area.",varchar(5),No,,ORGANISATION CODE (RESPONSIBLE PCT),http://www.datadictionary.nhs.uk/version2/data_dictionary/data_field_notes/o/org/organisation_code__o_responsible_pct_c__de.asp?shownav=1,RK,SS,
,1067,NHSE_SEM_Live,tbl_Data_SEM_APCS,PCT_Derived_from_SUS_GP_Practice,"The PRIMARY CARE TRUST is responsible for a population which comprises: those persons registered with GPs whose practices are within the PRIMARY CARE TRUST, irrespective of whether they reside within the boundary of the PRIMARY CARE TRUST, plus those persons who are not registered with any GP but who reside in the PRIMARY CARE TRUST's geographic area.",varchar(5),No,,ORGANISATION CODE (RESPONSIBLE PCT),http://www.datadictionary.nhs.uk/version2/data_dictionary/data_field_notes/o/org/organisation_code__o_responsible_pct_c__de.asp?shownav=1,RK,SS,
,668,NHSE_SEM_Live,tbl_Data_SEM_APCE,PCT_from_Postcode_SUS,"The ORGANISATION CODE derived from the PATIENT's POSTCODE OF USUAL ADDRESS, where they reside within the boundary of a PRIMARY CARE TRUST. Derived by NHS Digital prior to import to the NCDR.",varchar(5),No,,ORGANISATION CODE (RESIDENCE RESPONSIBILITY),http://www.datadictionary.nhs.uk/data_dictionary/data_field_notes/o/org/organisation_code_(residence_responsibility)_de.asp?shownav=1,RK,"? Says that the item isn't derived, but description suggests that it is (in NCDR?). Also DD suggests that ORGANISATION CODE (RESIDENCE RESPONSIBILITY) is varchar(3)",Y and DT issue
,1073,NHSE_SEM_Live,tbl_Data_SEM_APCS,PCT_from_Postcode_SUS,"The ORGANISATION CODE derived from the PATIENT's POSTCODE OF USUAL ADDRESS, where they reside within the boundary of a PRIMARY CARE TRUST. Derived by NHS Digital prior to import to the NCDR.",varchar(5),No,,ORGANISATION CODE (RESIDENCE RESPONSIBILITY),http://www.datadictionary.nhs.uk/data_dictionary/data_field_notes/o/org/organisation_code_(residence_responsibility)_de.asp?shownav=1,RK,"? Says that the item isn't derived, but description suggests that it is (in NCDR?). Also DD suggests that ORGANISATION CODE (RESIDENCE RESPONSIBILITY) is varchar(3)",Y and DT issue
,661,NHSE_SEM_Live,tbl_Data_SEM_APCE,PCT_Mother_Derived_from_SUS_GP_Practice,Primary Care Trust derived from the mothers GP practice of registration. Derived by NHS Digital prior to import to the NCDR.,varchar(5),No,,,,RK,SS,
,514,NHSE_SEM_Live,tbl_Data_SEM_APCE,PCT_of_Residence,"ORGANISATION CODE (RESIDENCE RESPONSIBILITY) is the ORGANISATION CODE according to the PATIENT's POSTCODE OF USUAL ADDRESS, where they reside within the boundary of a Primary Care Trust (PCT).",varchar(6),No,,PCT OF RESIDENCE,http://www.datadictionary.nhs.uk/version2/data_dictionary/data_field_notes/p/pct_of_residence_ch.asp?shownav=1,RK,SS,
,1032,NHSE_SEM_Live,tbl_Data_SEM_APCS,PCT_of_Residence,"ORGANISATION CODE (RESIDENCE RESPONSIBILITY) is the ORGANISATION CODE according to the PATIENT's POSTCODE OF USUAL ADDRESS, where they reside within the boundary of a Primary Care Trust (PCT).",varchar(6),No,,PCT OF RESIDENCE,http://www.datadictionary.nhs.uk/version2/data_dictionary/data_field_notes/p/pct_of_residence_ch.asp?shownav=1,RK,SS,
,632,NHSE_SEM_Live,tbl_Data_SEM_APCE,PCT_of_Residence_Mother,"ORGANISATION CODE (RESIDENCE RESPONSIBILITY) is the ORGANISATION CODE derived from the PATIENT's MOTHER's POSTCODE OF USUAL ADDRESS, where they reside within the boundary of a PRIMARY CARE TRUST.",varchar(6),No,,ORGANISATION CODE (PCT OF RESIDENCE (MOTHER)),http://www.datadictionary.nhs.uk/retired/data_dictionary/data_field_notes/o/organisation_code_(pct_of_residence_(mother))_de.asp?shownav=1,RK,SS,
,633,NHSE_SEM_Live,tbl_Data_SEM_APCE,PCT_of_Residence_Type_Mother,The Primary Care Trust code based on the postcode of the mother of the patient. Not completed in the NCDR.,varchar(3),No,,,,RK,SS,
,657,NHSE_SEM_Live,tbl_Data_SEM_APCE,PCT_Type_Derived_from_GP_SUS,"The PRIMARY CARE TRUST is responsible for a population which comprises: those persons registered with GPs whose practices are within the PRIMARY CARE TRUST, irrespective of whether they reside within the boundary of the PRIMARY CARE TRUST, plus those persons who are not registered with any GP but who reside in the PRIMARY CARE TRUST's geographic area.",varchar(3),No,,ORGANISATION CODE (RESPONSIBLE PCT),http://www.datadictionary.nhs.uk/version2/data_dictionary/data_field_notes/o/org/organisation_code__o_responsible_pct_c__de.asp?shownav=1,RK,"? Data type should be varchar(5) as per ORGANISATION CODE (RESPONSIBLE PCT) IDs 660 and 1067, and suggested by the DD",DT issue
,1065,NHSE_SEM_Live,tbl_Data_SEM_APCS,PCT_Type_Derived_from_GP_SUS,"The PRIMARY CARE TRUST is responsible for a population which comprises: those persons registered with GPs whose practices are within the PRIMARY CARE TRUST, irrespective of whether they reside within the boundary of the PRIMARY CARE TRUST, plus those persons who are not registered with any GP but who reside in the PRIMARY CARE TRUST's geographic area.",varchar(3),No,,ORGANISATION CODE (RESPONSIBLE PCT),http://www.datadictionary.nhs.uk/version2/data_dictionary/data_field_notes/o/org/organisation_code__o_responsible_pct_c__de.asp?shownav=1,RK,"? Data type should be varchar(5) as per ORGANISATION CODE (RESPONSIBLE PCT) IDs 660 and 1067, and suggested by the DD",DT issue
,669,NHSE_SEM_Live,tbl_Data_SEM_APCE,PCT_Type_from_Postcode_SUS,The type of PCT derived from the postcode of the patient. Derived by NHS Digital prior to import to the NCDR.,varchar(3),No,,,,RK,SS,
,1074,NHSE_SEM_Live,tbl_Data_SEM_APCS,PCT_Type_from_Postcode_SUS,The type of PCT derived from the postcode of the patient. Derived by NHS Digital prior to import to the NCDR.,varchar(5),No,,,,RK,SS,
,510,NHSE_SEM_Live,tbl_Data_SEM_APCE,Pregnancy_Total_Previous_Pregnancies,The number of previous pregnancies resulting in one or more REGISTRABLE BIRTHS.,varchar(2),No,,PREGNANCY TOTAL PREVIOUS PREGNANCIES,http://www.datadictionary.nhs.uk/data_dictionary/attributes/p/pow/pregnancy_total_previous_pregnancies_de.asp?shownav=1,RK,? Would int be preferable for data type (DD suggests int(2))?,DT issue
,606,NHSE_SEM_Live,tbl_Data_SEM_APCE,Procedure_Scheme_In_Use,The type of CODED CLINICAL ENTRY used for the CLINICAL INTERVENTION.,varchar(2),No,,PROCEDURE SCHEME IN USE,http://www.datadictionary.nhs.uk/data_dictionary/attributes/p/prio/procedure_scheme_in_use_de.asp?shownav=1,RK,SS,
,484,NHSE_SEM_Live,tbl_Data_SEM_APCE,Protocol_Identifier,CDS PROTOCOL IDENTIFIER CODE is a code to identify the Commissioning Data Set Submission Protocol associated with the transaction.,varchar(3),No,,CDS PROTOCOL IDENTIFIER CODE,http://www.datadictionary.nhs.uk/data_dictionary/data_field_notes/c/cd/cds_protocol_identifier_code_de.asp?shownav=1,RK,SS,
,560,NHSE_SEM_Live,tbl_Data_SEM_APCE,Provider_Code,ORGANISATION CODE (CODE OF PROVIDER) is the ORGANISATION CODE of the Organisation acting as a Health Care Provider.,varchar(6),No,,ORGANISATION CODE (CODE OF PROVIDER),http://www.datadictionary.nhs.uk/data_dictionary/data_field_notes/o/org/organisation_code_(code_of_provider)_de.asp?shownav=1,RK,SS,
,1047,NHSE_SEM_Live,tbl_Data_SEM_APCS,Provider_Code,ORGANISATION CODE (CODE OF PROVIDER) is the ORGANISATION CODE of the Organisation acting as a Health Care Provider.,varchar(6),No,,ORGANISATION CODE (CODE OF PROVIDER),http://www.datadictionary.nhs.uk/data_dictionary/data_field_notes/o/org/organisation_code_(code_of_provider)_de.asp?shownav=1,RK,SS,
,561,NHSE_SEM_Live,tbl_Data_SEM_APCE,Provider_Org_Code_Type,ORGANISATION CODE TYPE is a code to identify the format and basis of the release of an NHS ORGANISATION CODE being used.,varchar(5),No,,ORGANISATION CODE TYPE,http://www.datadictionary.nhs.uk/data_dictionary/data_field_notes/o/org/organisation_code_type_de.asp?shownav=1,RK,"? The ORGANISATION CODE TYPE variants have differing varchar(3), varchar (5) or varchar(8). Is this OK? Also, the DD suggests varchar(1)",DT issue
,1048,NHSE_SEM_Live,tbl_Data_SEM_APCS,Provider_Org_Code_Type,ORGANISATION CODE TYPE is a code to identify the format and basis of the release of an NHS ORGANISATION CODE being used.,varchar(5),No,,ORGANISATION CODE TYPE,http://www.datadictionary.nhs.uk/data_dictionary/data_field_notes/o/org/organisation_code_type_de.asp?shownav=1,RK,"? The ORGANISATION CODE TYPE variants have differing varchar(3), varchar (5) or varchar(8). Is this OK? Also, the DD suggests varchar(1)",DT issue
,558,NHSE_SEM_Live,tbl_Data_SEM_APCE,Provider_Reference_Number,PROVIDER REFERENCE NUMBER is a number convention agreed locally between a provider and Commissioner for use within a Commissioning Data Set message.,varchar(20),No,,PROVIDER REFERENCE NUMBER,http://www.datadictionary.nhs.uk/data_dictionary/data_field_notes/p/prod/provider_reference_number_de.asp?shownav=1,RK,? DD suggests varchar(17),DT issue
,1045,NHSE_SEM_Live,tbl_Data_SEM_APCS,Provider_Reference_Number,PROVIDER REFERENCE NUMBER is a number convention agreed locally between a provider and Commissioner for use within a Commissioning Data Set message.,varchar(20),No,,PROVIDER REFERENCE NUMBER,http://www.datadictionary.nhs.uk/data_dictionary/data_field_notes/p/prod/provider_reference_number_de.asp?shownav=1,RK,? DD suggests varchar(17),DT issue
,549,NHSE_SEM_Live,tbl_Data_SEM_APCE,Psychiatric_Patient_Status,"The PSYCHIATRIC PATIENT STATUS CODE applies only to PATIENTS admitted or transferred to a CONSULTANT in one of the psychiatric specialties within a Hospital Provider Spell. Record this against the first consultant episode under a CONSULTANT in one of the psychiatric specialties but not for subsequent psychiatric consultant episodes or for any non-psychiatric episodes. This information is used to indicate the turnover period within the service and identify, where possible, all first time psychiatric admissions and re-admissions.",varchar(1),No,,PSYCHIATRIC PATIENT STATUS CODE,http://www.datadictionary.nhs.uk/data_dictionary/data_field_notes/p/prod/psychiatric_patient_status_code_de.asp?shownav=1,RK,SS,
,482,NHSE_SEM_Live,tbl_Data_SEM_APCE,Reason_for_Access,Details the reasons why the record is on the extract.,varchar(6),No,,,,RK,SS,
,1012,NHSE_SEM_Live,tbl_Data_SEM_APCS,Reason_for_Access,Details the reasons why the record is on the extract.,varchar(6),No,,,,RK,SS,
